id,gender,born_on,age,age_bucket
7eb0ade6-8204-4c9c-8f48-9fcb8bb78c57,m,1983-08-20,35,35-39
a21e0376-71ae-46bf-aa92-69a5ca07a219,m,1998-01-11,21,18-24
d3d29e16-5d44-4493-ba10-0c1d486bf9a6,m,1990-09-16,28,25-29
8f911c02-d107-42ec-a9fe-44903c763695,m,1992-05-05,26,25-29
42f75569-fdef-405b-a9eb-6209d649c2e1,m,1995-10-30,23,18-24
7953ea6c-bf7d-441c-9a4b-5a0cf157cce7,m,1987-04-15,31,30-34
25251bbd-9d9b-4af6-b0c3-1d75038b874a,m,1994-04-21,24,18-24
e9461a94-5a05-4c8a-a46f-593622908139,m,1962-07-04,56,55+
12714262-1767-4af6-8861-6ebd095f046f,m,1981-04-03,37,35-39
ab241bac-48e9-429c-879f-8f85a46148b6,m,1988-04-24,30,30-34
3bd9dca8-63b0-4319-a9f8-fe5ff4d66dd7,m,1984-05-02,34,30-34
2da61f8b-a911-4e38-aa17-573f7e88db87,m,1988-03-20,30,30-34
d7667db1-514f-42da-b8dc-5c2edb217d5a,m,1990-12-29,28,25-29
e77cf9bf-0d78-497e-8540-2e9f666b7d6c,m,1991-05-23,27,25-29
f840f509-1327-45c2-a146-0ffee0686207,m,1987-12-24,31,30-34
60626bf9-68e3-44e6-8ed5-4d2c55b3c578,m,1981-07-20,37,35-39
e3923ef0-9d8e-456c-853f-9b839e51ee47,m,1987-11-03,31,30-34
90e232e8-3fad-49ed-af6d-462342ec06ac,m,1970-09-22,48,45-49
66d62981-901f-4132-a958-6365dc7d183d,f,1988-04-11,30,30-34
bbe09d81-41df-4160-a992-162550ee8c70,m,1985-07-10,33,30-34
4a00c733-078c-41c8-8f8c-822780121dd7,m,1993-02-06,26,25-29
661e9512-5858-4314-8eeb-1302356f692b,f,1992-12-18,26,25-29
1b03ec45-b60f-42f6-bb5e-7094817b06bf,f,1995-09-18,23,18-24
ec3bb92c-28c0-4e3e-a148-c451546a6d59,m,1989-07-09,29,25-29
28a298f3-f9d9-46d0-a21d-180d5f53b831,m,1990-04-23,28,25-29
149d3522-ce6f-449f-9d1a-a29b20479054,f,1992-10-06,26,25-29
356e661a-9a1f-45e1-ae37-254e085c07e1,m,1985-02-18,34,30-34
db614cfd-70fc-4abb-a888-2c7123cbe4c5,m,1991-07-09,27,25-29
2965325d-f5bc-4539-8e6b-b5a429d318a4,m,1994-12-22,24,18-24
4a8addbf-3d65-4ab8-bf32-138e7430a669,m,1987-12-23,31,30-34
c4961a90-aa5e-4e4f-8cbe-6792ea7ba39d,m,1958-08-28,60,55+
ee3ab1dc-aad3-4de0-b83c-84ae355023cc,f,1984-02-29,34,30-34
923ab38d-c443-4345-8da9-12aeb21f8d73,m,1986-01-17,33,30-34
a10aabcb-0a3e-49d7-8281-af43148d32c4,m,1986-10-26,32,30-34
4e46a106-4d21-4ebc-928e-d13b9e0661c6,f,1979-02-06,40,40-44
9c8d6585-205a-4ec3-8857-194e6293b840,m,1993-06-09,25,25-29
3901f20f-7186-4a5d-9493-2f76c4354ea5,m,1988-06-30,30,30-34
7926ad20-dd01-48b7-b1d4-c8468ef42c52,f,1999-08-24,19,18-24
800ef0aa-6c2d-40ee-9c05-9acb0f2ec800,f,1987-03-09,31,30-34
193c08a9-81a5-4aea-925a-4cc7ef3b0be0,m,1991-04-12,27,25-29
1b14eaa4-77a1-4500-8408-e0af7dda1822,m,1996-06-17,22,18-24
75251145-c612-418d-b17b-9e4c33b5b69d,m,1995-06-08,23,18-24
fa33b6b0-d7d0-46c3-a475-5652a943d916,m,1976-06-22,42,40-44
877d5c25-2388-4f17-8746-c3d942d507e1,m,1990-05-04,28,25-29
ee634990-d10c-4e8b-9ea8-697d309c8fac,m,1965-03-30,53,50-54
3bb6d817-85af-43b2-af76-efceb15f7e47,m,1982-05-14,36,35-39
599a2eb9-497f-482d-bb4d-fcc261eebb1c,m,1994-03-25,24,18-24
d465bdd5-40cd-4a12-9151-6cc9eba8d7f8,m,1993-04-10,25,25-29
109eb3f9-5fcd-40bf-a455-b9d32e99a404,m,1955-08-29,63,55+
4b6b0cd2-225d-4bc6-aae6-9d00917296f9,m,1986-03-04,32,30-34
f25e970b-7fb6-4ef5-b2d6-c6825c7a70de,m,1947-09-21,71,55+
4215596d-8b9f-40d8-ae2c-3cc89af57e3e,f,1993-03-12,25,25-29
923401d6-c778-418f-9603-2d6fe9fda8f1,m,1980-12-08,38,35-39
41d8770c-e409-4492-ba65-af11d034a631,m,1987-08-03,31,30-34
e6fdf34e-4435-4c70-b2e3-45be173f1cc5,m,1989-12-01,29,25-29
4a906bb3-bc2a-4640-9445-9d386351fd1c,m,1985-09-21,33,30-34
1f042abf-be7e-47d8-a62c-7283044e3682,m,1993-07-27,25,25-29
8055fa56-f0d6-469d-b218-f9ea3e160e3b,m,1996-04-03,22,18-24
53c1634a-6045-499f-9847-ab80b3b920ee,m,1990-05-08,28,25-29
fc69d62e-8780-4232-b2a8-06008d8c073a,m,1981-12-22,37,35-39
0907ce07-6a32-43ef-a0f8-331e7c3a7d23,f,1993-10-31,25,25-29
761bb690-24d8-41c0-9d0e-5ef21e6aab32,f,1994-09-27,24,18-24
0987da2b-e42a-4726-a61e-08648230ed0a,f,1990-12-04,28,25-29
c9ea94fb-f330-484a-9cc9-c222d15f2396,m,1989-06-12,29,25-29
99a2bb32-0df2-4c06-a0a5-6177cfccf948,m,1989-04-06,29,25-29
31db7435-94de-46f1-b52a-b15d5eec1ddc,f,1988-08-19,30,30-34
2ea912db-fd43-400f-aa24-3b2a34513827,f,1985-11-06,33,30-34
5de4d1e0-b4dc-42fe-a705-7fab8652b925,f,1989-12-14,29,25-29
4f2a4943-ed37-4396-b30d-c4d15cdff879,m,1986-10-18,32,30-34
b8e9a7c6-2f2c-4f6d-b596-eae2c2c39410,f,1986-01-07,33,30-34
def6b20c-426f-4d44-bfdd-136180fe001e,m,1970-09-11,48,45-49
27660979-3f1a-4d80-b71d-c7634897e856,f,1997-06-26,21,18-24
b6fd86e3-232d-4e25-8a4b-35879d9336d1,m,1998-11-27,20,18-24
3dd9b5fe-98cf-4647-ba9e-5fe7ef2826ba,m,1988-12-24,30,30-34
6d390e6c-8f2a-4c80-b2b8-0e7970db7618,m,1983-02-11,36,35-39
c7a101b1-688e-4db2-a9fe-a8a1e1d853cd,m,1958-11-29,60,55+
90fc141d-1514-429a-b343-331cf186f048,m,1984-04-09,34,30-34
ce213e3d-85c7-42c1-bebc-071f1ed444f8,f,1993-04-26,25,25-29
728a4874-3051-4751-8b6e-0fe7c835dfa5,f,1992-02-05,27,25-29
e821a9a5-edfe-48ff-91b0-bc4c1c324d5a,f,1993-03-27,25,25-29
d623d1e6-7996-4e0f-9a24-8097394b5532,m,1992-07-25,26,25-29
39fd1617-5cc0-4d68-92be-dc4c2b3fd785,m,1990-01-08,29,25-29
a58e823a-4f17-4971-932e-6be363e01418,f,1998-08-01,20,18-24
86d1a6d5-6181-433a-8e50-53c081a18c13,m,1993-03-18,25,25-29
eca567d7-dfac-4e6d-bc94-cb8c868dda13,m,1993-08-14,25,25-29
ebb9a1eb-1bae-4044-864f-5b28e3233324,m,1980-12-15,38,35-39
9e61a9e8-1e81-4d26-aab1-916cadd9c0bd,m,1990-12-16,28,25-29
bfe26ea1-87ee-4b15-b8de-6c4016c701b5,m,1990-08-13,28,25-29
fe26a845-6c3e-4ef4-8fe4-00c052dd1c1f,f,1982-10-11,36,35-39
07a3e9b0-0ff8-4cc7-97eb-5884a036c63d,m,1991-03-01,27,25-29
a27b90bf-f896-474f-b84c-f8166691862f,f,1999-10-28,19,18-24
2923c057-4121-4f72-884e-a73504a73c64,m,1982-06-01,36,35-39
2b23c586-624d-40e0-904d-bc3800a9fb94,m,1973-11-07,45,45-49
20847612-0bf7-4b61-8f2e-7cbf93c0649e,f,1990-10-31,28,25-29
a2e5471a-aee2-49cd-b56e-308e8c486907,f,1986-01-14,33,30-34
c96cebbe-3f16-48ab-84d0-be956dc7d814,m,1992-05-09,26,25-29
1d2fb35a-2d69-464f-9dab-99cc0381fd76,m,1993-08-30,25,25-29
a3ac7d27-e5f5-4c71-8120-019c1b6892c7,f,1992-12-16,26,25-29
32c177be-fd48-49d0-8298-082b516f07c3,m,1977-10-13,41,40-44
c3ec8927-8cf1-49ec-982b-c50f9d64b00c,m,1978-08-17,40,40-44
5eaf7e6c-9205-460a-b40b-80d7cbb822ba,f,1993-01-29,26,25-29
bec2235b-4415-40fd-8580-b314945ef8a6,f,1993-02-02,26,25-29
992b6f18-c8b8-489e-b7cf-c035ff3cbe0a,m,1966-11-16,52,50-54
13fc0794-640a-4ad9-89bd-552aea39a20d,f,1997-09-29,21,18-24
0a5ca755-68f3-4c7d-869e-62951039ba69,m,1981-03-06,37,35-39
1f61f422-7e29-43f0-8c29-e12cd2e1d6a0,f,1981-05-23,37,35-39
f6005a79-3b85-494a-8121-93c34c8dd87f,m,1992-08-11,26,25-29
821e8b61-1cd7-4367-9567-cba699ed537c,m,1974-01-07,45,45-49
8bca8afb-cb4b-4d05-b44a-d314f6a8530c,m,1988-08-27,30,30-34
066f129a-76e4-4ea5-9817-9658513b028e,m,1992-11-24,26,25-29
6e339f98-d08d-462a-b32b-4d3201bd1bf2,f,1999-08-20,19,18-24
07d8ae76-6014-43b6-a322-9622a46d597d,f,1967-07-14,51,50-54
de1319fa-587d-4bce-b388-2118df3f6b20,f,1995-11-24,23,18-24
d3ab12fb-32ee-4be9-941a-99b155ba3d32,m,1988-03-14,30,30-34
b71717d7-5972-4e35-abda-73f4caa5e9aa,m,1993-01-19,26,25-29
772eba46-5f77-4102-b21e-dc8b29cc93d8,m,1992-06-17,26,25-29
b9cf83d6-bbd9-4848-9201-fbb6170e05f3,f,1991-08-09,27,25-29
0b056b43-bee4-462b-a72b-2e9d176c62be,m,1996-07-11,22,18-24
b7f15a09-1f36-4f08-a620-f47e99971f0b,m,1985-03-26,33,30-34
547b78c6-0f4f-41af-9f3b-0247a33acd7c,m,1989-03-10,29,25-29
50307a83-605d-49fe-b6c1-3d5d9c7f1c93,m,1957-04-23,61,55+
b8c87b2f-ace0-4334-8769-ada1f99c0d7a,f,1990-09-02,28,25-29
d145dee1-863a-4660-b960-3c4761092801,f,1990-06-23,28,25-29
fa76cb2e-245c-47d3-8b73-49ee0b35a946,f,2000-05-31,18,18-24
cc5c2399-e6d5-48f6-acb2-33db9b87a891,m,1991-05-21,27,25-29
ca366dce-1f72-4d14-b9f4-fc151e110d41,f,1992-08-27,26,25-29
bfe8dc87-0bd3-4aaf-a931-e9a4b3ef5f29,m,1979-06-21,39,35-39
c57ae36a-5ba4-487e-89f2-998ec5610096,m,1990-09-09,28,25-29
2bbfd56b-0e0c-4b30-98a1-65b2ab82a88b,m,1992-05-22,26,25-29
2102835f-85d2-4da9-bfe4-1983864ada97,m,1987-06-25,31,30-34
9c331aea-471c-4a20-bfd5-c9e224a39bd8,m,1993-07-08,25,25-29
a82ac61e-4e26-479f-bf6c-48bdca9f1c26,m,1991-09-08,27,25-29
a4755a9a-61c5-4cbf-b6bb-7eb8a1a6c6ee,f,1997-11-20,21,18-24
f9d946ce-dadb-4ac0-9f68-fc52ef58f38d,m,1992-06-25,26,25-29
355f5121-d570-4ad6-af8a-f7ccfeaca898,f,1997-12-10,21,18-24
7235049a-0433-4f0e-a82d-f2e23aad022e,m,1987-06-22,31,30-34
0a29edb0-ee71-42e2-b915-08c0e001b7f3,f,1990-10-12,28,25-29
5269133c-0254-4abe-bb9f-d1030b0b2280,m,1990-05-04,28,25-29
b33a9ce1-5cf3-4fff-bd4d-ccae7e457850,f,1989-05-14,29,25-29
a92ff046-3dcf-47cc-bd65-5574fd31b876,f,1992-03-19,26,25-29
046b421c-5503-480f-bb54-d8ae3f0ba019,m,1992-09-23,26,25-29
cc7d8892-2f81-4454-a7b2-d91fd59265d5,f,1992-05-26,26,25-29
48eaba26-186d-460c-98b2-37eb7227e82e,m,1994-05-08,24,18-24
f005d82b-bc23-4ae0-91d2-8a6f2df08e21,m,1987-09-01,31,30-34
1791909a-c9a6-4b36-86ba-88106ac1ee0d,m,1994-09-23,24,18-24
966ef1e8-9ea8-49ba-aaf3-64e4bf79d27c,f,1993-11-11,25,25-29
f25e6029-c686-4954-9265-857b863639b5,m,1972-11-12,46,45-49
73442aa0-ab4f-4d38-80bc-f7febe7f4658,m,1974-10-24,44,40-44
b83b77b4-2472-4d78-9a05-8a5c45b0f7e9,m,1996-04-22,22,18-24
7d9e710a-4e67-44a7-ae3e-a64cf26fa5cf,f,1993-08-17,25,25-29
5d4e8beb-f243-4522-ad20-06573d7bf05c,m,1978-02-27,40,40-44
273bc762-e40a-40de-a4c5-beb59bce0d58,m,1985-10-18,33,30-34
d53452c0-7f0c-42ee-8bb3-d14f68a24ec6,m,1990-11-22,28,25-29
64d2edd6-b974-40f5-a3f1-e403043ea37e,m,1991-09-14,27,25-29
933b09c3-02e9-474d-a114-e54008db0261,m,1991-06-29,27,25-29
2a152621-c2f3-4ef7-89da-41d7a8177078,m,1985-06-20,33,30-34
5daf2469-c091-40b0-8d68-c501215d3b60,m,1992-06-29,26,25-29
a7d38423-4d45-4471-bf49-43ff066c0c59,f,1994-09-19,24,18-24
c7de45e3-e58c-4595-ab9a-4e737dcf2448,f,1991-09-26,27,25-29
8d1b8b47-bda0-4ab0-b600-84ee84c07a97,m,1986-02-14,33,30-34
f65cf66f-2177-447f-88ff-790267a1c6f3,m,1990-06-01,28,25-29
b117068c-72b8-4860-99d3-44e4683367d9,f,1989-08-19,29,25-29
465124c4-8221-4d7c-9d55-2cbce08342d3,m,1985-05-16,33,30-34
42cf424e-fd6c-4032-ad01-4f6bed138700,f,1993-05-28,25,25-29
bdea9777-d8fc-483d-a11c-eece942adf7b,m,1992-09-15,26,25-29
d47b20a7-b3a0-4eff-90fd-e26518c2e978,m,1998-05-30,20,18-24
f82361a5-282f-43ea-bb81-4a25c1dd9964,m,1990-07-04,28,25-29
f0d5464f-fee3-4b6b-bfaa-c6334f82be61,f,1987-05-05,31,30-34
206062cb-8a28-4cfc-8f99-b94a20e39d9a,m,1993-03-17,25,25-29
658dfa1f-2b4a-4478-9684-a926963a2e3d,m,1996-12-05,22,18-24
d1936ca9-037f-40a8-b483-59af38b419f5,f,1998-09-14,20,18-24
5f1af09b-dd58-42b7-b27c-e8dbe7577840,f,1990-10-09,28,25-29
6656df7a-db7b-43fa-8392-0ad05bba179e,m,1976-03-22,42,40-44
85e1018b-4dc2-4ae7-9141-f48743942773,m,1995-04-22,23,18-24
2566ccfc-9ba1-45c0-8d87-6db2606654af,f,1996-09-20,22,18-24
a846b57e-b7fb-434f-8a60-e38b328895fd,m,1994-01-13,25,25-29
e2b0cd44-6f12-415e-a55c-e7c32e291e07,m,1998-09-03,20,18-24
eaff6293-ddf2-4063-8d2e-814552e1cb02,m,1982-07-23,36,35-39
1827b500-3a18-4d1f-8ef2-772768481dd5,m,1988-05-09,30,30-34
f5841f40-efbb-4d30-9ec6-be9bf2a06ca4,m,1992-03-07,26,25-29
8c0cf04b-b5c2-4264-b683-d61cd9e54785,m,1986-11-01,32,30-34
cef6e878-e590-4e55-ab10-474328005b94,f,1982-05-16,36,35-39
01ff2adb-54d9-4c2e-ae7b-478c864cf65a,f,1986-01-26,33,30-34
818a2f5d-e0ee-4a8a-ab1c-b7434200a5a7,f,1994-06-21,24,18-24
d014ad87-08dc-421a-908e-35ac5ef1a12c,f,1978-12-17,40,40-44
6990c6ea-ff79-459c-9f4a-39dbb1e89467,m,1996-12-08,22,18-24
76780ec9-8edd-4012-8442-75f9ca8a7fe4,m,1984-02-14,35,35-39
b0e81100-b83f-4874-a708-d9f4929665b3,f,1997-10-19,21,18-24
a99fa231-3e3a-40ac-a8a8-fef89b9e9042,f,1979-01-07,40,40-44
1ac744bb-d707-4b23-aebb-b81f8f8cd6f4,m,1972-09-29,46,45-49
291933ec-c143-45f9-8b68-ef1e0a22444f,m,1999-12-31,19,18-24
e3b299e8-a89e-4963-9e91-c0af9cff231d,m,1998-03-27,20,18-24
eeaa13c9-20df-4bbb-b8ff-9418ac9a03b3,m,1968-12-16,50,50-54
25b0e9bd-86b8-4dc6-bc9d-7fe2c972b7ac,m,1991-11-28,27,25-29
8fee410d-b862-4686-9ebc-c7d20c15d785,f,1992-11-26,26,25-29
40f38d75-4ccc-41ca-ad84-48e389effc3b,m,1980-07-24,38,35-39
1782d1fa-5481-4d50-9ca6-9eb747ccf510,m,1988-07-06,30,30-34
1125197c-dce9-4227-9b1b-4a94cd69202e,m,1960-12-18,58,55+
0b942d8d-9318-425d-a025-c6b07b54433b,f,1965-03-27,53,50-54
afce6dcd-1009-4612-ab35-b9f4ac5e5d2e,m,1992-02-19,27,25-29
546f28ff-c568-458e-acc7-4652e649b6c6,m,1990-08-28,28,25-29
fb900796-7cf5-42b3-9cee-fd998d038eae,m,1992-05-11,26,25-29
e08c622b-7e34-43a8-8d56-543ecb536c93,m,1980-03-14,38,35-39
297e5c3b-f2d4-4f6f-8325-266a96ea63aa,f,1992-02-08,27,25-29
198caadb-5f53-41e0-897e-28251e99862d,m,1988-01-20,31,30-34
53ff6651-7351-4404-94f7-79c0116ac601,f,1992-12-18,26,25-29
46cb7b9d-c5a6-4fc4-8676-32443085e86c,m,1976-06-28,42,40-44
a3498ff8-b482-45d7-8c07-d97604cd1d58,f,1997-07-09,21,18-24
a961c71d-1e51-4c33-aa99-4b2011411248,m,1982-12-04,36,35-39
b7bfe91d-7ea0-484d-942d-6ac837e92eee,f,1993-06-18,25,25-29
a7edc393-e2ff-42f8-a791-e871e16e264f,f,1993-06-07,25,25-29
c218cee8-aad3-4d61-9900-0e9b46328c8d,m,1984-10-25,34,30-34
cc585f19-494b-4f8a-a723-3476e826995b,m,1993-11-21,25,25-29
ab87b246-752b-4966-8b0d-430e6abc24fc,f,1995-09-21,23,18-24
fd82f5a0-62bf-4fa8-8720-11ba7751a27c,f,1993-10-20,25,25-29
783394a1-9fce-463a-9ff0-857fed2eebe2,f,1980-01-17,39,35-39
02950133-a22c-4287-9fa9-edc770870b15,m,1982-05-21,36,35-39
1651f76c-8112-4dc2-b694-bc962579be29,f,1986-09-26,32,30-34
91430a6a-575b-46c7-b776-0fec0a7fac59,m,1978-04-04,40,40-44
93a93b0b-c5bf-4f58-adb2-35bc301d8200,m,1997-04-16,21,18-24
a3a20301-6b1c-4f38-8f99-0fa84812877e,m,1991-11-25,27,25-29
0c05dab9-8546-4a6f-a5e4-0a0877924c0a,m,1991-05-03,27,25-29
a9e97915-0e91-4b3d-b4cc-0e7ab123b166,m,1993-10-09,25,25-29
aaec11ef-a101-4075-8e78-e7edde711af1,m,1971-10-13,47,45-49
450024e8-02f9-47ec-a2af-f9a748d052ff,f,1955-06-15,63,55+
bec9c60a-06bb-4ecd-acde-bb15c4b797b8,f,1994-06-05,24,18-24
c3c730be-a947-47b9-bdd3-0798a05cc69e,m,1999-07-11,19,18-24
df7d2a24-465c-4053-a7e7-1cbc0a766370,f,1995-02-23,24,18-24
68072dc5-2fc7-443f-8b66-87d4c8e690b3,m,1991-01-10,28,25-29
606a08d8-d45c-41be-83f6-1ac63a38be47,m,1994-05-01,24,18-24
dfd7a89d-5610-446b-bc10-362a74edffed,m,1963-01-31,56,55+
df39e5fd-a957-4d41-82c3-7045017e94f8,m,1987-08-16,31,30-34
7eb5dd85-d107-47f2-84b6-a8382f3819f8,m,1991-10-28,27,25-29
80984784-fe6e-47b2-a56a-dcefb055d464,m,1991-08-04,27,25-29
2ea3602e-8642-42d8-a5d3-1338880bcb03,m,1993-04-04,25,25-29
daf271e9-e487-4938-8308-0b2ed37cd0e0,m,1991-03-04,27,25-29
8828ddee-58ac-400b-ba1f-d7b7e093d2f9,f,1997-08-22,21,18-24
e3eca461-06e4-4a68-9a5b-bf538a30ea6e,m,1986-03-26,32,30-34
4873f8b8-bc10-481a-a339-1e7ccb245cae,m,1990-04-19,28,25-29
2b9b01f4-b6ce-4ed1-bf20-f227dcb7bf0b,m,1990-07-13,28,25-29
3b87227c-b5eb-4841-8113-1579519f2b42,m,1991-05-29,27,25-29
de536c52-37b6-4ded-8aa8-ab361db9f909,f,1986-02-02,33,30-34
5febea14-f040-4bb3-b21e-dbde8af4a72c,f,1995-02-10,24,18-24
06b5ba8e-e95e-4c9b-8f84-51f39245ae49,m,1989-08-17,29,25-29
0d47c1af-6b11-4221-9aa9-d8998c6b6273,m,1985-01-23,34,30-34
8e9cf28f-91a0-40e7-a079-a2d4313078f6,m,1981-03-10,37,35-39
8f57b0e0-a018-47f1-b4d1-7867cdcf71eb,f,1996-01-22,23,18-24
47f0326f-fc11-44e9-b731-18eea96b881f,m,1994-10-15,24,18-24
1fba0672-30b9-4fb6-84d1-46782ff35082,f,1993-10-29,25,25-29
fea6cfd5-0e5d-4622-99c6-f2f2bfe3c6d5,f,1996-05-02,22,18-24
67cbd379-ad2d-43ac-9dc3-28c03a979f05,m,1993-03-16,25,25-29
a6e86d13-d532-4182-9eee-3b916b7bbb4b,m,1988-09-11,30,30-34
cef54fce-39a3-4f39-9ffa-e6312f187b68,f,1979-05-17,39,35-39
dceb882a-6b54-4721-bd49-23c6c9129854,f,1992-01-14,27,25-29
db4fc849-ada3-4dd3-a2e3-ea6bb24d1c30,m,1992-10-11,26,25-29
0ce1bb99-71b7-47b5-a1f1-67c30afe224a,m,1986-08-13,32,30-34
1e9d1518-cf52-4016-93e2-452d13abb6e9,f,1988-04-03,30,30-34
bf49b691-2771-4903-b3e3-0290f37a164d,m,1983-04-06,35,35-39
d3909fc2-9ab5-4e7f-8c37-415e4f87749b,f,1990-09-14,28,25-29
d86bb4a8-2bcb-4ab0-b6a7-ce85b6aef70e,m,1993-10-21,25,25-29
96706bc7-ccae-47d7-9b68-4c3dd57cf986,f,1984-08-10,34,30-34
15e83070-c840-4fb8-a034-4f8da644112a,m,1991-04-18,27,25-29
54799393-aacd-4a4a-878c-52d1d3d79264,f,1994-09-30,24,18-24
080b99a2-7261-4a61-ac21-77877b95592d,f,1984-01-22,35,35-39
752bc8e5-2438-4bd2-bd59-94dc2ef2aba5,m,1990-12-19,28,25-29
c9b85cf8-0010-4959-aae9-e0e1821d829c,m,1993-05-04,25,25-29
4488bffc-3b0a-4f47-88b4-5ceb53198a73,f,1994-11-19,24,18-24
af196199-bc8c-4484-b47d-d621bc35e782,m,1988-10-18,30,30-34
2dc5eb18-b3d1-49c3-8460-75cf850e5ea4,m,1986-04-10,32,30-34
1cd92878-c86d-4470-ac23-0bb532b7ba41,f,1988-04-20,30,30-34
34324bee-2324-4fee-998b-6eb987c7d2bf,m,1986-04-02,32,30-34
088c52ae-5650-4b3e-bb92-671cc47011ef,m,1978-11-17,40,40-44
c86c7710-7d9b-4ad3-b126-fb27166d6bb4,f,1992-02-22,27,25-29
c839f198-2900-4ca0-ac81-29e46da4e2f5,f,1982-03-02,36,35-39
964de062-92ec-4194-a681-c2a74edb9f2e,m,1972-11-25,46,45-49
babdb2da-c617-4e6f-a19d-3fe9ddddcca7,f,1993-03-31,25,25-29
f07e7f35-63ea-41fb-88e3-25c87ca41496,f,1982-03-30,36,35-39
f8b7d575-0d26-4947-a55e-8350424fddfc,m,1992-06-06,26,25-29
9a3e609c-a3e2-407b-8fa0-3375b8bb2f28,m,1985-02-10,34,30-34
02efc404-44d8-46b2-aa84-a00d45ea59fd,f,1990-06-07,28,25-29
9cb295dd-b2f0-4320-8659-4d8dc7fc8d5d,m,1994-11-26,24,18-24
b8fd456a-995e-48d7-b247-cefdd254c84b,m,1992-03-13,26,25-29
94d974a5-d88e-4ec3-857a-4cfec5de33ee,f,1992-10-26,26,25-29
bda9f8f5-1723-4a1d-9ce6-4de27e4af822,m,1998-06-16,20,18-24
32ef8133-6e9d-4587-9eb7-2d1de361cfec,m,1990-07-08,28,25-29
989aea45-2654-42f8-ad25-6a390f73039b,f,1992-04-22,26,25-29
80489038-563b-4840-bfa6-e43ea62d65f9,m,1991-12-11,27,25-29
c47d61e5-729f-4868-a78b-a6bbcf713935,m,1988-03-02,30,30-34
4a1aa4e9-fed5-401d-b816-f051c57218a8,m,1992-05-11,26,25-29
4dd42d50-e1b1-44f6-b294-d7609d85b570,m,1995-11-28,23,18-24
e7fbf3cc-bed3-4409-acd8-dbdacd3b0fca,m,1981-03-09,37,35-39
e2a3104d-8b73-4445-80d0-f5e9b1fd3200,f,1975-04-06,43,40-44
b4f2e462-df49-4111-b0b6-1764c006ac9a,m,1986-05-06,32,30-34
a967d97a-90d4-4a64-bd6d-e7cdab92b0b5,m,1990-12-28,28,25-29
9b93f070-2dab-4871-9e19-bc064a015903,m,1985-03-20,33,30-34
6f226833-40eb-4d18-9c91-fee15f184352,f,1987-03-16,31,30-34
057a311f-a78a-463f-8154-101b466a4ccc,m,1979-05-29,39,35-39
20a625d9-2c6d-4331-8845-ae944b5acd97,m,1989-07-18,29,25-29
fb56edf6-6078-4637-9713-eaaaae8ce77c,m,1983-02-28,35,35-39
5b6915eb-e41d-4abf-8f03-3bec225e1e1c,f,2000-11-22,18,18-24
d6761080-218f-41cf-836e-8829f8094882,f,1991-02-07,28,25-29
c468ffec-e61c-4d8c-a673-3348600d4845,f,1989-05-14,29,25-29
599a0187-7d5d-4ef7-93da-3e91f2f01f04,m,1998-07-29,20,18-24
1ba5cac1-bd0c-4d1c-abd5-a0b515ec6855,m,1989-12-02,29,25-29
6fccfe71-c8e3-43f0-965c-31d936d5b3c1,m,1977-04-12,41,40-44
63697bee-a67a-43e2-b0e9-951002fefced,f,1993-01-18,26,25-29
fb299c92-16e0-443d-9877-d1246815668a,m,1977-03-25,41,40-44
86bdc467-778e-427f-9b0a-2535c54961b6,m,1988-03-03,30,30-34
6a425ca0-02d4-4095-81d9-46f501307205,m,1992-09-23,26,25-29
57494177-36f0-45d6-9a44-432432bddde4,m,1985-03-13,33,30-34
0f2711a4-fb8f-4a75-97e7-1dd73eed5d79,m,1972-02-23,47,45-49
9da93cad-504d-414f-a97e-6234e2c718ee,m,1987-12-12,31,30-34
12c51d7d-524a-4338-bb96-21099a4e416a,f,1996-01-23,23,18-24
d8b68e41-ef5e-419b-bdf1-a46e7359ce89,f,1988-05-22,30,30-34
8c9d0a11-af30-48af-a3cb-a95ce3054b21,m,1998-03-10,20,18-24
3c8d35a7-b932-489c-acda-03f527e868af,f,1993-12-02,25,25-29
e6669a13-f9c1-4650-ba86-dda02ea8d14e,f,1997-09-22,21,18-24
7b3596e4-ee0d-4998-bd2f-6a4cd0013efd,f,1996-03-03,22,18-24
7e5c5279-ded7-4797-b38b-eb543e3183ea,m,1999-03-04,19,18-24
cf2dfefe-a044-4cb1-9637-909e498569bf,f,1977-08-30,41,40-44
5176560d-4a7e-4d3a-8067-798659157df5,m,1994-02-18,25,25-29
a17bf5ac-9e20-4cdd-a383-d87012a15011,m,1978-03-04,40,40-44
807c243a-02e9-47fc-a831-18ba7efc158c,m,1982-03-19,36,35-39
70f39543-e3a4-46b1-9e0c-8936af16ebc9,f,1985-04-16,33,30-34
7fe238f1-0a3b-47b9-ae9e-cf2b2c67ea5c,m,1990-08-18,28,25-29
fe6308d4-723a-4dc7-b3d7-39c6b98ae453,m,1996-02-04,23,18-24
71917aa6-867a-48d9-a23e-af43a5ff2d8d,m,1986-05-28,32,30-34
24d60332-da61-43af-ae9a-c3a6a0e03e1e,f,1992-03-22,26,25-29
52c41be6-25f3-4278-ab78-dab2c77aa8fe,m,1994-08-07,24,18-24
5174de0d-e2f0-44e6-8977-cd2292611bed,m,1996-08-28,22,18-24
b07ac491-10d4-40c4-b1dc-0e366f55fea7,m,1985-08-16,33,30-34
